system:index,Annual_rai,Aspect_Mad,DEM_Mada_R,Dist_sett,JRC_defory,JRC_degrady,MERGE_SRC,Slope_Mada,X,Y,dist_defor,dist_edge_,dist_river,dist_route,dist_track,popdens_ma,pressure_s,treated_An,treated_CF,treated_CZ,treated_TT,treeloss19,unique_id,.geo
0000000000000000080f_0000000000000000080f_0_0000000000000000080f_0,1609.0,307.092834473,1096.0,3503.3269043,0,0,CZ3,12.0883245468,852255.0,7914765.0,1466.32189941,67.0,4696.22167969,10817.1943359,4507.99267578,0.0203995089978,47010.2382813,0,0,29441,0,0.0,sample_4690,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000810_00000000000000000810_0_00000000000000000810_0,1608.0,162.181106567,1098.0,3186.50268555,0,0,CZ3,13.7712020874,852705.0,7914765.0,1494.59020996,30.0,4754.78710938,10812.2011719,4111.75146484,0.0197632424533,46766.359375,0,0,29444,0,0.0,sample_4691,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000811_00000000000000000811_0_00000000000000000811_0,1567.0,203.369110107,1029.0,3594.49584961,0,0,CZ3,20.1864376068,845505.0,7914615.0,2583.83447266,67.0,7314.71142578,4186.80078125,5519.02148438,0.0258760917932,52049.7773438,0,0,28982,0,0.0,sample_4692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000812_00000000000000000812_0_00000000000000000812_0,1567.0,43.781124115,1032.0,3720.60473633,0,0,CZ3,15.48341465,845655.0,7914615.0,2728.6809082,67.0,7196.56152344,4331.02783203,5548.37792969,0.0259127281606,51961.234375,0,0,28983,0,0.0,sample_4693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000813_00000000000000000813_0_00000000000000000813_0,1567.0,100.407714844,995.0,3848.42822266,0,0,CZ3,11.7270240784,845805.0,7914615.0,2820.95727539,30.0,7079.61865234,4475.63427734,5581.12890625,0.0257500130683,51785.6679688,0,0,28984,0,0.0,sample_4694,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000814_00000000000000000814_0_00000000000000000814_0,1581.0,312.0390625,987.0,4108.57617188,0,0,CZ3,18.8922367096,846105.0,7914615.0,2670.16845703,60.0,6849.59863281,4765.84716797,5658.00341797,0.0248483382165,51526.1210938,0,0,28986,0,0.0,sample_4695,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000815_00000000000000000815_0_00000000000000000815_0,1581.0,212.228759766,1045.0,4508.09277344,0,0,CZ3,24.3777770996,846555.0,7914615.0,2439.05712891,60.0,6515.25146484,5203.24902344,5800.56054688,0.026386320591,51103.75,0,0,28989,0,0.0,sample_4696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000816_00000000000000000816_0_00000000000000000816_0,1581.0,196.090820313,1051.0,4779.42480469,0,0,CZ3,24.2754688263,846855.0,7914615.0,2190.20556641,60.0,6300.35693359,5495.98046875,5910.68505859,0.0257484838367,50856.4921875,0,0,28991,0,0.0,sample_4697,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000817_00000000000000000817_0_00000000000000000817_0,1568.0,243.970413208,1100.0,5053.99853516,0,0,CZ3,21.7412662506,847155.0,7914615.0,1955.76074219,30.0,6092.65966797,5789.45605469,6028.28320313,0.0257872790098,50534.0585938,0,0,28993,0,0.0,sample_4698,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000818_00000000000000000818_0_00000000000000000818_0,1568.0,235.922805786,1120.0,5331.31298828,0,0,CZ3,18.8844299316,847455.0,7914615.0,1740.0,60.0,5892.91943359,6083.56787109,6158.18945313,0.0266059543937,50297.6953125,0,0,28995,0,0.0,sample_4699,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000819_00000000000000000819_0_00000000000000000819_0,1568.0,279.904174805,1192.0,5751.55615234,0,0,CZ3,14.9209651947,847905.0,7914615.0,1466.32189941,90.0,5610.08007813,6525.74121094,6366.859375,0.0275257434696,49914.234375,0,0,28998,0,0.0,sample_4700,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081a_0000000000000000081a_0_0000000000000000081a_0,1567.0,111.80140686,1207.0,5892.61425781,0,0,CZ3,2.56950283051,848055.0,7914615.0,1395.56445313,90.0,5520.73388672,6673.36474609,6441.69238281,0.029767723754,49839.1210938,0,0,28999,0,0.0,sample_4701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081b_0000000000000000081b_0_0000000000000000081b_0,1592.0,164.577835083,1123.0,5589.74951172,0,0,CZ3,14.0736341476,849705.0,7914615.0,1233.28833008,60.0,4744.36523438,8302.84863281,6824.52197266,0.0246839746833,48578.296875,0,0,29010,0,0.0,sample_4702,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081c_0000000000000000081c_0_0000000000000000081c_0,1592.0,151.389541626,1104.0,5452.41210938,0,0,CZ3,11.79570961,849855.0,7914615.0,1189.83190918,95.0,4696.22167969,8451.37890625,6680.91308594,0.0240472536534,48448.9804688,0,0,29011,0,0.0,sample_4703,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081d_0000000000000000081d_0_0000000000000000081d_0,1592.0,229.398712158,1049.0,5179.84570313,0,0,CZ3,4.39337730408,850155.0,7914615.0,1053.42297363,30.0,4613.07910156,8748.58886719,6394.57568359,0.0226672459394,48259.0859375,0,0,29013,0,0.0,sample_4704,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081e_0000000000000000081e_0_0000000000000000081e_0,1592.0,151.189208984,1059.0,5044.72998047,0,0,CZ3,10.7696828842,850305.0,7914615.0,1012.02764893,180.0,4578.31835938,8897.26367188,6251.88769531,0.0220951363444,48135.21875,0,0,29014,0,0.0,sample_4705,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081f_0000000000000000081f_0_0000000000000000081f_0,1608.0,226.432098389,1072.0,4910.47851563,0,0,CZ3,13.2666730881,850455.0,7914615.0,977.189819336,153.0,4548.24121094,9045.98242188,6109.54980469,0.020639276132,48013.5351563,0,0,29015,0,0.0,sample_4706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000820_00000000000000000820_0_00000000000000000820_0,1608.0,165.529708862,1078.0,4777.16455078,0,1996,CZ3,14.9383802414,850605.0,7914615.0,939.627563477,30.0,4522.94140625,9194.74316406,5967.58740234,0.0203092712909,47953.515625,0,0,29016,0,0.0,sample_4707,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000821_00000000000000000821_0_00000000000000000821_0,1608.0,150.018356323,1061.0,4644.86816406,0,0,CZ3,14.0437307358,850755.0,7914615.0,894.986022949,30.0,4502.49951172,9343.54296875,5826.02783203,0.0193507447839,47835.125,0,0,29017,0,0.0,sample_4708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000822_00000000000000000822_0_00000000000000000822_0,1609.0,183.814071655,1038.0,3756.23486328,0,0,CZ3,10.6426906586,851805.0,7914615.0,1209.33862305,360.0,4495.69775391,10386.1113281,4849.34033203,0.0209439191967,47223.3085938,0,0,29024,0,0.0,sample_4709,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000823_00000000000000000823_0_00000000000000000823_0,1609.0,213.690063477,1042.0,3636.31689453,0,0,CZ3,3.43891239166,851955.0,7914615.0,1315.90270996,306.0,4514.17773438,10535.1699219,4712.38769531,0.0204016044736,47119.2460938,0,0,29025,0,0.0,sample_4710,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000824_00000000000000000824_0_00000000000000000824_0,1609.0,291.161254883,1072.0,3518.70703125,0,0,CZ3,15.48341465,852105.0,7914615.0,1429.02062988,162.0,4528.80761719,10684.2548828,4576.25390625,0.0202399343252,47017.390625,0,0,29026,0,0.0,sample_4711,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000825_00000000000000000825_0_00000000000000000825_0,1609.0,319.513977051,1105.0,3403.64501953,0,0,CZ3,12.6593236923,852255.0,7914615.0,1548.4185791,60.0,4546.75732422,10833.3652344,4441.01318359,0.0206100586802,46967.296875,0,0,29027,0,0.0,sample_4712,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000826_00000000000000000826_0_00000000000000000826_0,1581.0,302.275634766,1001.0,4444.25488281,0,0,CZ3,10.6068344116,846555.0,7914465.0,2353.04052734,60.0,6413.26757813,5239.01708984,5941.21191406,0.0257818996906,51073.3554688,0,0,28575,0,0.0,sample_4713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000827_00000000000000000827_0_00000000000000000827_0,1581.0,305.537689209,1035.0,4581.36425781,0,0,CZ3,14.0848283768,846705.0,7914465.0,2232.93530273,60.0,6303.21337891,5384.31054688,5994.37255859,0.0260938629508,50908.2070313,0,0,28576,0,0.0,sample_4714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000828_00000000000000000828_0_00000000000000000828_0,1581.0,344.357757568,1067.0,4719.25830078,0,0,CZ3,23.3977413177,846855.0,7914465.0,2105.3503418,60.0,6194.83642578,5529.85546875,6050.26464844,0.0256262328476,50826.4101563,0,0,28577,0,0.0,sample_4715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000829_00000000000000000829_0_00000000000000000829_0,1568.0,270.0,1065.0,4997.13916016,0,0,CZ3,13.1340227127,847155.0,7914465.0,1860.24194336,42.0,5983.47705078,5821.62353516,6165.20068359,0.0264363642782,50504.40625,0,0,28579,0,0.0,sample_4716,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082a_0000000000000000082a_0_0000000000000000082a_0,1568.0,243.434951782,1089.0,5137.01269531,0,0,CZ3,9.52020263672,847305.0,7914465.0,1744.13305664,67.0,5880.68896484,5967.81347656,6227.29492188,0.0269784592092,50425.2070313,0,0,28580,0,0.0,sample_4717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082b_0000000000000000082b_0_0000000000000000082b_0,1568.0,281.309936523,1190.0,5701.65771484,0,0,CZ3,14.3029146194,847905.0,7914465.0,1339.62683105,42.0,5491.31152344,6554.29638672,6498.03027344,0.028254404664,49885.5117188,0,0,28584,0,0.0,sample_4718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082c_0000000000000000082c_0_0000000000000000082c_0,1592.0,99.4623260498,1051.0,5254.88330078,0,0,CZ3,5.78883218765,850005.0,7914465.0,1248.8795166,30.0,4508.4921875,8621.64746094,6494.42822266,0.0227285586298,48296.2148438,0,0,28598,0,0.0,sample_4719,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082d_0000000000000000082d_0_0000000000000000082d_0,1592.0,58.2405204773,1039.0,5117.35302734,0,0,CZ3,5.87557268143,850155.0,7914465.0,1195.49157715,30.0,4467.88525391,8769.90917969,6350.44091797,0.0228165555745,48233.609375,0,0,28599,0,0.0,sample_4720,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082e_0000000000000000082e_0_0000000000000000082e_0,1592.0,168.690063477,1031.0,4980.54199219,0,0,CZ3,4.8575334549,850305.0,7914465.0,1159.18078613,67.0,4431.98583984,8918.22851563,6206.73828125,0.0222227368504,48110.0390625,0,0,28600,0,0.0,sample_4721,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082f_0000000000000000082f_0_0000000000000000082f_0,1608.0,206.565048218,1034.0,4844.51220703,0,1984,CZ3,16.6015491486,850455.0,7914465.0,1120.89245605,67.0,4400.90917969,9066.60351563,6063.34082031,0.0206952914596,47988.6601563,0,0,28601,0,0.0,sample_4722,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000830_00000000000000000830_0_00000000000000000830_0,1608.0,182.290603638,1041.0,4709.33105469,0,0,CZ3,11.7774372101,850605.0,7914465.0,1081.66540527,42.0,4374.75732422,9215.03125,5920.27050781,0.0202171728015,47928.7929688,0,0,28602,0,0.0,sample_4723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000831_00000000000000000831_0_00000000000000000831_0,1608.0,302.125,1037.0,4441.82373047,0,0,CZ3,11.9452695847,850905.0,7914465.0,1021.76318359,150.0,4337.56835938,9512.03417969,5635.2109375,0.0198038276285,47752.4882813,0,0,28604,0,0.0,sample_4724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000832_00000000000000000832_0_00000000000000000832_0,1609.0,267.273681641,1070.0,3920.94384766,0,0,CZ3,5.00628232956,851505.0,7914465.0,1154.12304688,319.0,4323.74853516,10106.5722656,5070.26611328,0.0209303423762,47360.4023438,0,0,28608,0,0.0,sample_4725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000833_00000000000000000833_0_00000000000000000833_0,1609.0,5.59933853149,1066.0,3794.37744141,0,0,CZ3,12.0527391434,851655.0,7914465.0,1231.46252441,247.0,4332.5859375,10255.3056641,4930.32470703,0.0207182448357,47253.3515625,0,0,28609,0,0.0,sample_4726,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000834_00000000000000000834_0_00000000000000000834_0,1609.0,23.5522632599,1038.0,3669.57763672,0,0,CZ3,10.0522298813,851805.0,7914465.0,1321.36291504,210.0,4346.58496094,10404.0761719,4790.99169922,0.0206120498478,47200.65625,0,0,28610,0,0.0,sample_4727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000835_00000000000000000835_0_00000000000000000835_0,1609.0,283.671295166,1054.0,3546.73095703,0,0,CZ3,9.01550960541,851955.0,7914465.0,1421.44287109,258.0,4364.87109375,10552.8808594,4652.32177734,0.0208885520697,47096.921875,0,0,28611,0,0.0,sample_4728,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000836_00000000000000000836_0_00000000000000000836_0,1609.0,260.655334473,1085.0,3426.04736328,0,0,CZ3,18.4483718872,852105.0,7914465.0,1527.93981934,212.0,4379.79443359,10701.7197266,4514.37695313,0.0207942519337,46995.40625,0,0,28612,0,0.0,sample_4729,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000837_00000000000000000837_0_00000000000000000837_0,1609.0,266.284698486,1127.0,3307.76367188,0,0,CZ3,17.8230667114,852255.0,7914465.0,1640.15246582,108.0,4397.32861328,10850.5898438,4377.22509766,0.0210981965065,46945.4765625,0,0,28613,0,0.0,sample_4730,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000838_00000000000000000838_0_00000000000000000838_0,1567.0,311.009094238,1026.0,3837.30371094,0,0,CZ3,14.2515182495,845955.0,7914315.0,2487.83032227,67.0,6775.28613281,4705.50732422,5908.17236328,0.0258258357644,51518.203125,0,0,28157,0,0.0,sample_4731,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000839_00000000000000000839_0_00000000000000000839_0,1581.0,351.869903564,1024.0,3972.70678711,0,0,CZ3,19.4712200165,846105.0,7914315.0,2407.86206055,95.0,6657.70214844,4848.2265625,5946.51171875,0.025602215901,51432.484375,0,0,28158,0,8.0,sample_4732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000083a_0000000000000000083a_0_0000000000000000083a_0,1581.0,349.875335693,1040.0,4109.12402344,0,0,CZ3,13.3344192505,846255.0,7914315.0,2334.80200195,42.0,6541.44482422,4991.37255859,5988.36376953,0.0260114520788,51262.5859375,0,0,28159,0,0.0,sample_4733,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000083b_0000000000000000083b_0_0000000000000000083b_0,1581.0,356.987213135,1029.0,4246.45751953,0,0,CZ3,17.5940799713,846405.0,7914315.0,2269.31713867,67.0,6426.58544922,5134.91015625,6033.65576172,0.0259776916355,51178.4101563,0,0,28160,0,0.0,sample_4734,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000083c_0000000000000000083c_0_0000000000000000083c_0,1581.0,358.602813721,1042.0,4523.53857422,0,0,CZ3,9.69727230072,846705.0,7914315.0,2160.20825195,108.0,6201.37060547,5423.03417969,6134.24804688,0.025714635849,50846.8789063,0,0,28162,0,0.0,sample_4735,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000083d_0000000000000000083d_0_0000000000000000083d_0,1581.0,243.824707031,1068.0,4663.14257813,0,0,CZ3,15.3189554214,846855.0,7914315.0,2028.05322266,127.0,6091.18212891,5567.56689453,6189.38623047,0.0253341738135,50765.2929688,0,0,28163,0,0.0,sample_4736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000083e_0000000000000000083e_0_0000000000000000083e_0,1581.0,345.465545654,1110.0,4803.37402344,0,0,CZ3,13.0854043961,847005.0,7914315.0,1898.55212402,67.0,5982.72509766,5712.38134766,6244.97412109,0.0255716051906,50603.6875,0,0,28164,0,0.0,sample_4737,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000083f_0000000000000000083f_0_0000000000000000083f_0,1568.0,266.987213135,1091.0,5085.50878906,0,0,CZ3,9.00939178467,847305.0,7914315.0,1650.0,120.0,5771.39501953,6002.77441406,6363.46582031,0.0261474102736,50365.2070313,0,0,28166,0,0.0,sample_4738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000840_00000000000000000840_0_00000000000000000840_0,1568.0,279.462310791,1121.0,5227.32226563,0,0,CZ3,14.2220506668,847455.0,7914315.0,1532.64477539,90.0,5668.72998047,6148.31689453,6427.14550781,0.0265523102134,50208.84375,0,0,28167,0,0.0,sample_4739,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000841_00000000000000000841_0_00000000000000000841_0,1568.0,264.400665283,1153.0,5369.58105469,0,0,CZ3,12.0527391434,847605.0,7914315.0,1421.44287109,85.0,5568.21337891,6294.06884766,6493.59667969,0.0271770060062,50054.5859375,0,0,28168,0,0.0,sample_4740,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000842_00000000000000000842_0_00000000000000000842_0,1592.0,329.036254883,1082.0,5197.62451172,0,0,CZ3,13.6557855606,850005.0,7914315.0,1387.15539551,30.0,4364.97412109,8645.88378906,6453.8359375,0.0227516964078,48244.171875,0,0,28184,0,0.0,sample_4741,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000843_00000000000000000843_0_00000000000000000843_0,1608.0,20.9245014191,1037.0,4782.34228516,0,0,CZ3,16.874540329,850455.0,7914315.0,1266.05688477,42.0,4253.76318359,9089.65332031,6020.51513672,0.0201106220484,47938.1328125,0,0,28187,0,0.0,sample_4742,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000844_00000000000000000844_0_00000000000000000844_0,1608.0,17.5255680084,1018.0,4645.35253906,0,0,CZ3,9.42741107941,850605.0,7914315.0,1224.13232422,67.0,4226.70068359,9237.7109375,5876.40185547,0.0199894420803,47878.578125,0,0,28188,0,0.0,sample_4743,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000845_00000000000000000845_0_00000000000000000845_0,1608.0,295.974395752,1043.0,3974.51879883,0,0,CZ3,10.2460594177,851355.0,7914315.0,1233.28833008,350.0,4170.10791016,9978.8671875,5160.87207031,0.0204598698765,47421.9960938,0,0,28193,0,17.0,sample_4744,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000846_00000000000000000846_0_00000000000000000846_0,1609.0,296.175292969,1071.0,3843.86523438,0,0,CZ3,15.3189554214,851505.0,7914315.0,1288.60388184,216.0,4173.88330078,10127.2548828,5018.97412109,0.0211738739163,47313.3867188,0,0,28194,0,0.0,sample_4745,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000847_00000000000000000847_0_00000000000000000847_0,1609.0,51.3401908875,1088.0,3714.67358398,0,0,CZ3,9.09464073181,851655.0,7914315.0,1358.30773926,108.0,4183.03710938,10275.6894531,4877.56103516,0.0211227219552,47206.9960938,0,0,28195,0,0.0,sample_4746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000848_00000000000000000848_0_00000000000000000848_0,1609.0,200.556045532,1062.0,3587.10180664,0,0,CZ3,4.07258892059,851805.0,7914315.0,1440.3125,60.0,4197.53515625,10424.1689453,4736.67626953,0.0210194252431,47154.6289063,0,0,28196,0,0.0,sample_4747,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000849_00000000000000000849_0_00000000000000000849_0,1609.0,257.005371094,1071.0,3461.3293457,0,0,CZ3,6.34412097931,851955.0,7914315.0,1532.64477539,134.0,4215.40039063,10572.6914063,4596.36816406,0.0212902892381,47051.5703125,0,0,28197,0,0.0,sample_4748,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084a_0000000000000000084a_0_0000000000000000084a_0,1609.0,123.690071106,1084.0,3337.55908203,0,0,CZ3,1.72100615501,852105.0,7914315.0,1633.55444336,150.0,4230.85107422,10721.2548828,4456.69140625,0.0212054289877,46950.7265625,0,0,28198,0,0.0,sample_4749,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084b_0000000000000000084b_0_0000000000000000084b_0,1569.0,211.675476074,1051.0,3911.63647461,0,0,CZ3,12.9588422775,846105.0,7914165.0,2280.19726563,67.0,6564.79248047,4895.24267578,6091.18212891,0.024859232828,51368.4257813,0,0,27744,0,0.0,sample_4750,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084c_0000000000000000084c_0_0000000000000000084c_0,1569.0,172.234832764,1058.0,4050.11108398,0,0,CZ3,20.3075008392,846255.0,7914165.0,2202.90722656,30.0,6446.85986328,5037.58886719,6132.046875,0.0262411981821,51198.9296875,0,0,27745,0,0.0,sample_4751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084d_0000000000000000084d_0_0000000000000000084d_0,1569.0,345.699707031,1081.0,4470.0,0,0,CZ3,12.3688821793,846705.0,7914165.0,2020.71765137,150.0,6101.51611328,5465.6015625,6274.59179688,0.0270835962147,50784.2851563,0,0,27748,0,0.0,sample_4752,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084e_0000000000000000084e_0_0000000000000000084e_0,1569.0,9.46232128143,1093.0,4611.22558594,0,0,CZ3,14.2220506668,846855.0,7914165.0,1959.20898438,242.0,5989.49072266,5609.03710938,6328.50683594,0.026269974187,50702.921875,0,0,27749,0,0.0,sample_4753,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084f_0000000000000000084f_0_0000000000000000084f_0,1569.0,271.548156738,1115.0,4752.98876953,0,0,CZ3,17.1421661377,847005.0,7914165.0,1824.82873535,150.0,5879.15820313,5752.80810547,6384.29345703,0.0265872180462,50541.765625,0,0,27750,0,0.0,sample_4754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000850_00000000000000000850_0_00000000000000000850_0,1564.0,26.5650501251,1121.0,4895.24267578,0,0,CZ3,11.5836362839,847155.0,7914165.0,1693.07409668,120.0,5770.61523438,5896.88916016,6440.78417969,0.0256414189935,50382.7148438,0,0,27751,0,0.0,sample_4755,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000851_00000000000000000851_0_00000000000000000851_0,1564.0,319.573913574,1112.0,5037.94580078,0,0,CZ3,16.466053009,847305.0,7914165.0,1564.60852051,192.0,5663.96484375,6041.25830078,6500.24609375,0.0252475738525,50303.9765625,0,0,27752,0,0.0,sample_4756,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000852_00000000000000000852_0_00000000000000000852_0,1564.0,324.272613525,1147.0,5181.06152344,0,0,CZ3,16.3072681427,847455.0,7914165.0,1440.3125,240.0,5559.31640625,6185.89501953,6562.59863281,0.0268031079322,50148.0898438,0,0,27753,0,0.0,sample_4757,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000853_00000000000000000853_0_00000000000000000853_0,1564.0,321.952941895,1155.0,5324.55615234,0,0,CZ3,13.6789588928,847605.0,7914165.0,1321.36291504,170.0,5456.78466797,6330.78173828,6627.75976563,0.0275793410838,49994.3203125,0,0,27754,0,0.0,sample_4758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000854_00000000000000000854_0_00000000000000000854_0,1564.0,282.875,1186.0,5468.39990234,0,0,CZ3,16.6565895081,847755.0,7914165.0,1209.33862305,67.0,5356.49121094,6475.90136719,6694.84130859,0.0294282045215,49918.2304688,0,0,27755,0,0.0,sample_4759,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000855_00000000000000000855_0_00000000000000000855_0,1590.0,353.480194092,1114.0,5285.19628906,0,0,CZ3,16.3604068756,849855.0,7914165.0,1309.73278809,42.0,4270.12890625,8525.33300781,6556.90478516,0.0241717491299,48316.7226563,0,0,27769,0,0.0,sample_4760,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000856_00000000000000000856_0_00000000000000000856_0,1590.0,12.5288066864,1116.0,5144.10351563,0,0,CZ3,8.73569107056,850005.0,7914165.0,1266.05688477,60.0,4221.90722656,8672.64648438,6412.21484375,0.023719323799,48191.0742188,0,0,27770,0,0.0,sample_4761,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000857_00000000000000000857_0_00000000000000000857_0,1590.0,55.4077110291,1088.0,5003.52880859,0,0,CZ3,16.3604068756,850155.0,7914165.0,1239.11254883,30.0,4178.51660156,8820.05078125,6267.77490234,0.0228649042547,48129.0742188,0,0,27771,0,0.0,sample_4762,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000858_00000000000000000858_0_00000000000000000858_0,1590.0,16.8583984375,1078.0,4863.51708984,0,0,CZ3,16.0319519043,850305.0,7914165.0,1230.0,85.0,4140.10888672,8967.54101563,6123.60205078,0.0222324132919,48006.7226563,0,0,27772,0,0.0,sample_4763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000859_00000000000000000859_0_00000000000000000859_0,1625.0,39.4724578857,1070.0,4724.11914063,0,0,CZ3,10.39935112,850455.0,7914165.0,1239.11254883,150.0,4106.82373047,9115.11425781,5979.71582031,0.0205546896905,47886.5820313,0,0,27773,0,0.0,sample_4764,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000085a_0000000000000000085a_0_0000000000000000085a_0,1625.0,39.2894058228,1046.0,4585.38964844,0,0,CZ3,10.07396698,850605.0,7914165.0,1230.0,212.0,4078.78662109,9262.76464844,5836.06054688,0.0201527420431,47827.3398438,0,0,27774,0,0.0,sample_4765,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000085b_0000000000000000085b_0_0000000000000000085b_0,1625.0,280.007965088,1057.0,3904.2668457,0,0,CZ3,12.1767787933,851355.0,7914165.0,1376.4083252,301.0,4020.11206055,10002.0644531,5114.89013672,0.0216723792255,47373.34375,0,0,27779,0,0.0,sample_4766,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000085c_0000000000000000085c_0_0000000000000000085c_0,1615.0,265.914398193,1087.0,3771.18017578,0,0,CZ3,6.67122650146,851505.0,7914165.0,1426.18371582,153.0,4024.02783203,10150.1132813,4971.6796875,0.0222037155181,47265.3984375,0,0,27780,0,0.0,sample_4767,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000085d_0000000000000000085d_0_0000000000000000085d_0,1615.0,90.0,1079.0,3639.40917969,0,0,CZ3,10.850104332,851655.0,7914165.0,1489.4630127,30.0,4033.52197266,10298.21875,4828.88183594,0.0220273416489,47159.6757813,0,0,27781,0,0.0,sample_4768,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000085e_0000000000000000085e_0_0000000000000000085e_0,1615.0,240.461212158,1038.0,3380.42895508,0,0,CZ3,16.0319519043,851955.0,7914165.0,1650.0,30.0,4065.96850586,10594.5878906,4544.67822266,0.0214983820915,47005.2695313,0,0,27783,0,0.0,sample_4769,"{""type"":""MultiPoint"",""coordinates"":[]}"
